ranking_status,review_status,collection_status,data_quality_status,quality_warnings,source_run_status,source_completed_at_utc,location_status,distance_status,unverified_location_value,unverified_distance_value,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,source
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,22995,No change noted,"Down $2,000 over 4 weeks",4,24995,22995,0,-2000,130053,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1737499656,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2022-kia-carnival-lx/1737499656,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,32690,No change noted,Unchanged for 4 weeks,4,32690,32690,0,0,100821,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1738672187,https://www.kijiji.ca/v-cars-trucks/bedford/2022-kia-carnival-ex/1738672187,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,19996,No change noted,"Down $3,815 over 5 weeks",5,23811,20919,-923,-3815,151052,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1738912799,https://www.kijiji.ca/v-cars-trucks/moncton/2022-kia-carnival-lx-heated-seats-7-passenger-climate-control/1738912799,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,24000,No change noted,Unchanged for 5 weeks,5,24000,24000,0,0,156000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,,,,,1739260936,https://www.kijiji.ca/v-cars-trucks/ottawa/kia-carnaval-2022/1739260936,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Edmonton, AB",154,2022,Kia,Carnival,Unknown,1,27995,No change noted,Unchanged for 1 weeks,1,27995,27995,0,0,129116,Unknown,Gas,Unknown,N/A,Unknown,Dealer,,,,,1739262327,https://www.kijiji.ca/v-cars-trucks/edmonton/2022-kia-carnival-ex/1739262327,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,27999,No change noted,Unchanged for 4 weeks,4,27999,27999,0,0,97000,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1739386505,https://www.kijiji.ca/v-cars-trucks/ottawa/2022-kia-carnival/1739386505,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,36988,No change noted,Unchanged for 3 weeks,3,36988,36988,0,0,62094,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1739877076,https://www.kijiji.ca/v-cars-trucks/guelph/2022-kia-carnival-ex-leather-power-sliding-doors/1739877076,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,30500,No change noted,Unchanged for 2 weeks,2,30500,30500,0,0,60300,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740013429,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2022-kia-carnival-lx/1740013429,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,36988,No change noted,Unchanged for 1 weeks,1,36988,36988,0,0,91503,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740471684,https://www.kijiji.ca/v-cars-trucks/guelph/2022-kia-carnival-sx-leather-sunroof-cooled/1740471684,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,35988,No change noted,First seen this week,0,35988,35988,0,0,86739,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740883945,https://www.kijiji.ca/v-cars-trucks/guelph/2022-kia-carnival-ex-leather-nav-360-camera/1740883945,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2022,Kia,Carnival,Unknown,1,29995,No change noted,First seen this week,0,29995,29995,0,0,77498,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740884242,https://www.kijiji.ca/v-cars-trucks/shawinigan/kia-carnival-lx-2022-a-vendre/1740884242,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,25995,No change noted,"Down $5,000 over 5 weeks",5,30995,29995,-4000,-5000,171387,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1729920824,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-kia-carnival-sx/1729920824,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,22995,No change noted,"Down $1,955 over 5 weeks",5,24950,22995,0,-1955,162489,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1736863470,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2023-kia-carnival-lx/1736863470,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,29895,No change noted,Unchanged for 4 weeks,4,29895,29895,0,0,100104,Unknown,Gas,No accidents reported,N/A,Unknown,Private,,,,,1737955096,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-kia-carnival-lx-fwd/1737955096,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,33998,No change noted,Down $501 over 4 weeks,4,34499,34499,-501,-501,68030,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1739084923,https://www.kijiji.ca/v-cars-trucks/granby/2023-kia-carnival-lx/1739084923,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,34988,No change noted,Unchanged for 2 weeks,2,34988,34988,0,0,77107,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740012583,https://www.kijiji.ca/v-cars-trucks/guelph/2023-kia-carnival-lx-8-passenger-heated-seats/1740012583,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,33980,No change noted,Down $10 over 2 weeks,2,33990,33990,-10,-10,62640,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740102233,https://www.kijiji.ca/v-cars-trucks/ottawa/2023-kia-carnival/1740102233,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,30390,No change noted,Unchanged for 2 weeks,2,30390,30390,0,0,99500,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740118829,https://www.kijiji.ca/v-cars-trucks/bedford/2023-kia-carnival-lx/1740118829,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Kamloops, BC",757,2023,Kia,Carnival,Unknown,1,32402,No change noted,Unchanged for 2 weeks,2,32402,32402,0,0,72023,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740200197,https://www.kijiji.ca/v-cars-trucks/victoria-bc/2023-kia-carnival-lx/1740200197,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,34290,No change noted,Unchanged for 1 weeks,1,34290,34290,0,0,55376,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740207279,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-kia-carnival-lx/1740207279,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,34290,No change noted,Unchanged for 1 weeks,1,34290,34290,0,0,55376,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740207524,https://www.kijiji.ca/v-cars-trucks/ottawa/2023-kia-carnival-lx/1740207524,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,34290,No change noted,Unchanged for 1 weeks,1,34290,34290,0,0,55376,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740208031,https://www.kijiji.ca/v-cars-trucks/bedford/2023-kia-carnival-lx/1740208031,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,37991,No change noted,Unchanged for 1 weeks,1,37991,37991,0,0,24151,Unknown,Gas,Unknown,N/A,Unknown,Dealer,,,,,1740244501,https://www.kijiji.ca/v-cars-trucks/saint-john/2023-kia-carnival-lx-cam-htdseat-bluetooth-warranty-to-2/1740244501,Kijiji
DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-21T20:58:14+00:00,unverified_search_origin_not_listing_location,disabled_due_to_unverified_location,"Carstairs, AB",91,2023,Kia,Carnival,Unknown,1,33995,No change noted,First seen this week,0,33995,33995,0,0,81155,Unknown,Gas,Unknown,N/A,Unknown,Private,,,,,1740562840,https://www.kijiji.ca/v-cars-trucks/shawinigan/kia-carnival-lx-2023-a-vendre/1740562840,Kijiji
