rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source,duplicate_flag,kijiji_url,kijiji_price,kijiji_seller_type
16,2018,Ford,F 350,PLATINUM | FENDER FLARES | PUSH BUMPER | LED LIGHT,3,49990,No change noted,First seen this week,0,49990,49990,0,0,212751,6.7L,Diesel,Unknown,N/A,Maclin Ford,Dealer,"135 Glendeer Circle S.E. Calgary Auto Mall, CALGARY, AB, T2H 2S8","CALGARY, AB",149,city_center,1cc17c85-b473-4537-a780-c0ad7e493f41,https://www.autotrader.ca/offers/ford-f-350-super-duty-platinum-fender-flares-push-bumper-led-light-diesel-black-cat_ma29gr18389tr11374-1cc17c85-b473-4537-a780-c0ad7e493f41,0.5593799038319315,AutoTrader,No,,,
17,2022,Ford,F 350,Lariat   - NO FEES!,3,48990,"Reduced from $ 49,990,-","Down $1,000 over 2 weeks",2,49990,49990,-1000,-1000,241122,6.7L,Diesel,Unknown,N/A,Xtreme Auto and Truck Sales Ltd Barlow,Dealer,"540 Meridian Rd NE, Calgary, AB, T2A 2N7","Calgary, AB",146,address,045b955f-7432-4fa3-b645-c7e1719f59d1,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-no-fees-diesel-silver-cat_ma29gr18389tr11371-045b955f-7432-4fa3-b645-c7e1719f59d1,0.5657221025506896,AutoTrader,No,,,
18,2018,Ford,F 350,Lariat  - Leather Seats,3,47995,"Reduced from $ 48,990,-",First seen this week,0,47995,47995,0,0,216912,6.7L,Diesel,Unknown,N/A,Legacy Dodge Claresholm,Dealer,"5202 - 1st Street W, Claresholm, AB, T0L0T0","Claresholm, AB",274,city_center,0c01c467-a610-4bcf-bb47-62b73f38067e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-leather-seats-diesel-cat_ma29gr18389tr11371-0c01c467-a610-4bcf-bb47-62b73f38067e,0.5687190870591919,AutoTrader,No,,,
19,2016,Ford,F 350,Lariat | Diesel | Heated Seats | Bluetooth | Backu,3,32609,No change noted,First seen this week,0,32609,32609,0,0,277610,6.7L,Diesel,Unknown,N/A,Northland Chrysler Jeep Dodge,Dealer,"2844 Recplace Drive, PRINCE GEORGE, BC, V2N 0B2","PRINCE GEORGE, BC",788,address,7851194b-be27-4df5-9cb9-8d94013ea5bf,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-heated-seats-bluetooth-backu-diesel-black-cat_ma29gr18389tr11371-7851194b-be27-4df5-9cb9-8d94013ea5bf,0.5706710860451792,AutoTrader,No,,,
20,2022,Ford,F 350,XLT FX4 6.7L Powerstroke | Heated Seats,3,55980,No change noted,Unchanged for 1 weeks,1,55980,55980,0,0,149133,6.7L,Diesel,Unknown,N/A,Sherwood Park Chevrolet,Dealer,"500 Premier Way, SHERWOOD PARK, AB, T8H 0R5","SHERWOOD PARK, AB",164,address,872b20c5-35ea-426c-95cd-fece602381c9,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-fx4-6-7l-powerstroke-heated-seats-diesel-blue-cat_ma29gr18389tr11376-872b20c5-35ea-426c-95cd-fece602381c9,0.5779715258735354,AutoTrader,Yes — also on Kijiji,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2022-ford-super-duty-f-350-srw-xlt-fx4-6-7l-powerstroke/1737085766,55980,Dealer
21,2020,Ford,F-350,fx4,3,54900,No change noted,Unchanged for 2 weeks,2,54900,54900,0,0,198000,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1724509335,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-350-fx4-offroad-package-4x4-6-7l-diesel/1724509335,0.5818221332223379,Kijiji,No,,,
22,2016,Ford,F 350,LARIAT Heated seats Backup Sunroof,3,59977,No change noted,First seen this week,0,59977,59977,0,0,109359,6.7L,Diesel,Unknown,N/A,Go Auto Sherwood Park,Dealer,"2335 Broadmoor Blvd, Sherwood Park, AB, T8H 1N1","Sherwood Park, AB",165,address,5b26b991-45d9-4050-a90c-fc1fe65c9684,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-heated-seats-backup-sunroof-diesel-white-cat_ma29gr18389tr11371-5b26b991-45d9-4050-a90c-fc1fe65c9684,0.5901054730994757,AutoTrader,No,,,
23,2020,Ford,F-350,lariat,3,56695,No change noted,Unchanged for 2 weeks,2,56695,56695,0,0,190759,6.7L,Diesel,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736922586,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-super-duty-f-350-srw-lariat-6-7l-powerstroke/1736922586,0.5937351847668436,Kijiji,No,,,
24,2017,Ford,F 350,Lariat,3,56990,No change noted,Unchanged for 1 weeks,1,56990,56990,0,0,178167,6.7L,Diesel,Unknown,N/A,Woodridge Ford Lincoln,Dealer,"11580 24 Street SE, CALGARY, AB, T2Z3K1","CALGARY, AB",161,address,1b70c7d6-5cc2-472d-bf7d-3ba400c85d1e,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-black-cat_ma29gr18389tr11371-1b70c7d6-5cc2-472d-bf7d-3ba400c85d1e,0.6014264855110698,AutoTrader,No,,,
25,2022,Ford,F 350,Lariat,3,44000,No change noted,First seen this week,0,44000,44000,0,0,229500,6.7L,Diesel,Unknown,N/A,Cypress Motors SC,Dealer,"2234 South Service Road West, SWIFT CURRENT, SK, S9H5J7","SWIFT CURRENT, SK",625,address,831c9ae7-8ee9-4327-919b-94ee1dcb3422,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-grey-cat_ma29gr18389-831c9ae7-8ee9-4327-919b-94ee1dcb3422,0.6088258009914298,AutoTrader,No,,,
26,2022,Ford,F 350,Lariat,3,46000,No change noted,First seen this week,0,46000,46000,0,0,206000,6.7L,Diesel,Unknown,N/A,Cypress Motors SC,Dealer,"2234 South Service Road West, SWIFT CURRENT, SK, S9H5J7","SWIFT CURRENT, SK",625,address,a5a202fb-fb36-4fbb-aa0c-183ddc9998df,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-silver-cat_ma29gr18389-a5a202fb-fb36-4fbb-aa0c-183ddc9998df,0.6128684907545815,AutoTrader,No,,,
27,2016,Ford,F-350,king ranch,3,36500,No change noted,First seen this week,0,36500,36500,0,0,528000,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Maple Creek, SK","Maple Creek, SK",508,address,1734614617,https://www.kijiji.ca/v-cars-trucks/kingston-on/2016-ford-f350-6-7l-diesel-boss-v-plow-snow-ex-salter/1734614617,0.6143654708773215,Kijiji,No,,,
28,2022,Ford,F 350,Lariat,3,48000,No change noted,First seen this week,0,48000,48000,0,0,178000,6.7L,Diesel,Unknown,N/A,Cypress Motors SC,Dealer,"2234 South Service Road West, SWIFT CURRENT, SK, S9H5J7","SWIFT CURRENT, SK",625,address,d8320693-6e6f-48a0-9095-de2b1762c768,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-blue-cat_ma29gr18389-d8320693-6e6f-48a0-9095-de2b1762c768,0.61449259936493,AutoTrader,No,,,
29,2020,Ford,F 350,"XLT CLEAN CARFAX, 5TH WHEEL PREP, XLT VALUE PACKAG",2,49688,No change noted,Unchanged for 2 weeks,2,49688,49688,0,0,222901,6.7L,Diesel,No accidents reported,N/A,Cam Clark Ford Olds,Dealer,"5042 48 th Street, OLDS, AB, T4H 0C6","OLDS, AB",63,city_center,9cb85959-d4c2-4ff8-9c80-78e333dddabc,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-clean-carfax-5th-wheel-prep-xlt-value-packag-diesel-white-cat_ma29gr18389tr11376-9cb85959-d4c2-4ff8-9c80-78e333dddabc,0.6209884023048073,AutoTrader,No,,,
30,2022,Ford,F 350,LARIAT 4WD Crew Cab 6.75' Box,3,59661,No change noted,First seen this week,0,59661,59661,0,0,174795,6.7L,Diesel,Unknown,N/A,Zender Ford,Dealer,"99 Golden Spike Rd & Hwy 16A, SPRUCE GROVE, AB, T7X 2Y3","SPRUCE GROVE, AB",178,city_center,1b472b4e-2fc2-402d-900b-7d9fddbee81c,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-4wd-crew-cab-6-75-box-diesel-black-cat_ma29gr18389tr11371-1b472b4e-2fc2-402d-900b-7d9fddbee81c,0.6251088791016056,AutoTrader,No,,,
31,2022,Ford,F 350,XLT 4WD Crew Cab DRW 8' Box,2,51990,"Reduced from $ 55,990,-","Down $4,000 over 2 weeks",2,55990,55990,-4000,-4000,191442,6.7L,Diesel,Unknown,N/A,Xtreme Auto and Truck Sales Ltd Barlow,Dealer,"540 Meridian Rd NE, Calgary, AB, T2A 2N7","Calgary, AB",146,address,6f354b42-2d94-4bf2-8884-8ac5569f4d96,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-4wd-crew-cab-drw-8-box-diesel-white-cat_ma29gr18389tr11376-6f354b42-2d94-4bf2-8884-8ac5569f4d96,0.6390305536320946,AutoTrader,No,,,
32,2022,Ford,F 350,XLT CrewCab 176 | Tow Pkg | SYNC 3 | Upfitter Swit,2,58000,No change noted,First seen this week,0,58000,58000,0,0,102000,6.7L,Diesel,Unknown,N/A,Waterloo Ford,Dealer,"11420 - 107 Ave, Edmonton, AB, T5H 0Y5","Edmonton, AB",155,address,7be24c55-1770-40d3-a558-4691a6779b15,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-crewcab-176-tow-pkg-sync-3-upfitter-swit-diesel-white-cat_ma29gr18389tr11376-7be24c55-1770-40d3-a558-4691a6779b15,0.6427702347052048,AutoTrader,No,,,
33,2020,Ford,F 350,XL 4WD Crew Cab 6.75' Box,1,39988,No change noted,First seen this week,0,39988,39988,0,0,244585,6.7L,Diesel,Unknown,N/A,QUALITEE MOTORS,Dealer,"716-41 AVENUE NORTHEAST, CALGARY, AB, T2E 3P7","CALGARY, AB",149,city_center,6ec8430a-e36e-4171-b42d-adc821ce3327,https://www.autotrader.ca/offers/ford-f-350-super-duty-xl-4wd-crew-cab-6-75-box-diesel-brown-cat_ma29gr18389tr11375-6ec8430a-e36e-4171-b42d-adc821ce3327,0.6431075212834907,AutoTrader,No,,,
34,2019,Ford,F 350,XLT,2,37995,No change noted,Unchanged for 1 weeks,1,37995,37995,0,0,248500,6.7L,Diesel,Unknown,N/A,Cypress Motors SC,Dealer,"2234 South Service Road West, SWIFT CURRENT, SK, S9H5J7","SWIFT CURRENT, SK",625,address,41c2a9bf-09b9-469e-95a3-c19cd5b45d47,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-diesel-grey-cat_ma29gr18389tr11376-41c2a9bf-09b9-469e-95a3-c19cd5b45d47,0.6439767314193232,AutoTrader,No,,,
35,2017,Ford,F-350,xlt,2,35799,No change noted,Unchanged for 2 weeks,2,35799,35799,0,0,295612,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",786,address,1729154956,https://www.kijiji.ca/v-cars-trucks/winnipeg/2017-ford-super-duty-f-350-srw-xlt-6-7l-powerstroke-bc-truck/1729154956,0.6482969661393481,Kijiji,No,,,
36,2019,Ford,F 350,Lariat,3,45999,No change noted,First seen this week,0,45999,45999,0,0,241099,6.7L,Diesel,Unknown,N/A,RIPLEY FORD,Dealer,"1560 Saskatchewan Drive South, MELFORT, SK, S0E1A0","MELFORT, SK",713,city_center,19915e44-4612-42d0-93d9-af56a58a1693,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-black-cat_ma29gr18389tr11371-19915e44-4612-42d0-93d9-af56a58a1693,0.6484334105144595,AutoTrader,No,,,
37,2016,Ford,F 350,Lariat Dually,3,57995,No change noted,Unchanged for 2 weeks,2,57995,57995,0,0,121000,6.7L,Diesel,Unknown,N/A,Start N Go Auto,Dealer,"1710 Idylwyld Dr N, Saskatoon, SK, S7L 1B3","Saskatoon, SK",539,address,4c38dea0-b681-4ad3-a229-efbfcd3ea15f,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-dually-diesel-black-cat_ma29gr18389tr11371-4c38dea0-b681-4ad3-a229-efbfcd3ea15f,0.650851731554868,AutoTrader,No,,,
38,2019,Ford,F-350,lariat,3,57495,No change noted,Unchanged for 2 weeks,2,57495,57495,0,0,138607,6.7L,Diesel,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",538,address,1731384442,https://www.kijiji.ca/v-cars-trucks/saskatoon/2019-ford-f-350-sd-lariat-4x4-6-7l-powerstroke/1731384442,0.6551744072403424,Kijiji,No,,,
39,2016,Ford,F 350,Lariat | DIESEL | LEATHER | RUNNING BOARDS |,3,52995,No change noted,Unchanged for 2 weeks,2,52995,52995,0,0,136944,6.7L,Diesel,Unknown,N/A,OLYMPIC SUPER CENTER,Dealer,"665 University Park Dr, REGINA, SK, S4R2V8","REGINA, SK",790,address,a0104975-1347-4060-8187-516a9a6955b6,https://www.autotrader.ca/offers/ford-f-350-super-duty-lariat-diesel-leather-running-boards-diesel-white-cat_ma29gr18389tr11371-a0104975-1347-4060-8187-516a9a6955b6,0.6653966161446685,AutoTrader,No,,,
40,2016,Ford,F 350,SRW,1,34008,No change noted,Down $686 over 2 weeks,2,34694,34694,-686,-686,294392,6.7L,Diesel,Unknown,N/A,Grande Prairie Chrysler Jeep Dodge,Dealer,"11448 Westgate Drive, GRANDE PRAIRIE, AB, T8V 8L2","GRANDE PRAIRIE, AB",582,address,e5b0949c-f67f-43ff-a518-d555a26fa206,https://www.autotrader.ca/offers/ford-f-350-super-duty-srw-diesel-grey-cat_ma29gr18389tr11376-e5b0949c-f67f-43ff-a518-d555a26fa206,0.7022396613819627,AutoTrader,No,,,
41,2016,Ford,F 350,XL,1,54995,No change noted,First seen this week,0,54995,54995,0,0,126587,6.7L,Diesel,Unknown,N/A,Okotoks Ford Lincoln,Dealer,"4 Westland Rd., OKOTOKS, AB, T1S1N1","OKOTOKS, AB",188,address,a144ce6c-fe59-40c2-8667-13af8d54b594,https://www.autotrader.ca/offers/ford-f-350-super-duty-xl-diesel-black-cat_ma29gr18389tr11375-a144ce6c-fe59-40c2-8667-13af8d54b594,0.7121993777930864,AutoTrader,No,,,
42,2018,Ford,F 350,CREWCAB,1,44998,No change noted,First seen this week,0,44998,44998,0,0,185000,6.7L,Diesel,Unknown,N/A,Cypress Motors MC,Dealer,"214 Jasper Street, MAPLE CREEK, SK, S0N 1N0","MAPLE CREEK, SK",509,address,30c37942-bd64-4fe3-98b4-9c82ef87c7d6,https://www.autotrader.ca/offers/ford-f-350-super-duty-crewcab-diesel-white-cat_ma29gr18389-30c37942-bd64-4fe3-98b4-9c82ef87c7d6,0.7212032601916801,AutoTrader,No,,,
43,2017,Ford,F 350,XLT 4WD | DIESEL | BLUE TOOTH | BACK UP CAM |,2,47995,No change noted,Unchanged for 2 weeks,2,47995,47995,0,0,196703,6.7L,Diesel,Unknown,N/A,OLYMPIC SUPER CENTER,Dealer,"665 University Park Dr, REGINA, SK, S4R2V8","REGINA, SK",790,address,979da06e-acd5-47f2-9e5a-c3548a514aee,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-4wd-diesel-blue-tooth-back-up-cam-diesel-white-cat_ma29gr18389tr11376-979da06e-acd5-47f2-9e5a-c3548a514aee,0.7308321913774954,AutoTrader,No,,,
44,2022,Ford,F 350,"6.7L V8 Diesel, Long Box",1,56269,No change noted,Down $314 over 1 weeks,1,56583,56583,-314,-314,137313,6.7L,Diesel,Unknown,N/A,Davis Dodge Lethbridge,Dealer,"3216 - 1st Ave. South, LETHBRIDGE, AB, T1J4H2","LETHBRIDGE, AB",354,city_center,e3b5e1f9-82c5-40bd-96b0-d11a53ba8cc6,https://www.autotrader.ca/offers/ford-f-350-super-duty-6-7l-v8-diesel-long-box-diesel-silver-cat_ma29gr18389-e3b5e1f9-82c5-40bd-96b0-d11a53ba8cc6,0.7601039256277321,AutoTrader,No,,,
45,2020,Ford,F 350,,1,50596,No change noted,Unchanged for 1 weeks,1,50596,50596,0,0,226712,6.7L,Diesel,Unknown,N/A,Sun Valley Honda,Dealer,"16 Strachan Court SE, Medicine Hat, AB, T1B 4R7","Medicine Hat, AB",410,address,05179af1-420d-4358-8982-a1f5eecd9336,https://www.autotrader.ca/offers/ford-f-350-super-duty-diesel-red-cat_ma29gr18389-05179af1-420d-4358-8982-a1f5eecd9336,0.7714923160938878,AutoTrader,No,,,
46,2020,Ford,F 350,SRW,1,58992,No change noted,Unchanged for 1 weeks,1,58992,58992,0,0,206982,6.7L,Diesel,Unknown,N/A,Legacy Auto Super Centre,Dealer,"4120 56 Street, Wetaskiwin, AB, T9A 1V3","Wetaskiwin, AB",101,address,cedfcdda-0629-4777-bd1c-e24916a15302,https://www.autotrader.ca/offers/ford-f-350-super-duty-srw-diesel-cat_ma29gr18389tr11371-cedfcdda-0629-4777-bd1c-e24916a15302,0.77221079282647,AutoTrader,No,,,
47,2020,Ford,F 350,XL,1,49888,"Reduced from $ 53,888,-",Unchanged for 2 weeks,2,49888,49888,0,0,252488,6.7L,Diesel,Unknown,N/A,Medicine Hat House of Cars Inc.,Dealer,"621 - 15 Street SW, Medicine Hat, AB, T1A 4W4","Medicine Hat, AB",406,address,0dd30877-e0fa-4d69-9c8e-0f2eaab972cd,https://www.autotrader.ca/offers/ford-f-350-super-duty-xl-diesel-black-cat_ma29gr18389tr11375-0dd30877-e0fa-4d69-9c8e-0f2eaab972cd,0.7786841927322876,AutoTrader,No,,,
48,2022,Ford,F 350,FORD F-350 SUPER DUTY | 4X4 | CREW CAB | POWER STR,1,53995,No change noted,Unchanged for 1 weeks,1,53995,53995,0,0,163255,6.7L,Diesel,Unknown,N/A,Dearborn Ford,Dealer,"2555 East Trans Canada Hwy, KAMLOOPS, BC, V2C4B1","KAMLOOPS, BC",752,address,eb7609a3-e829-426b-b8de-3ce9586f8495,https://www.autotrader.ca/offers/ford-f-350-super-duty-ford-f-350-super-duty-4x4-crew-cab-power-str-diesel-cat_ma29gr18389-eb7609a3-e829-426b-b8de-3ce9586f8495,0.8306591305432366,AutoTrader,No,,,
